,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
0,1.0,0.8635451505016722,0.7080867850098619,0.8767567567567568,0.8437017994858612,0.8733804475853946,0.9039780521262003,0.853437876960193,0.8732833957553059,0.8359493670886076,0.8674698795180723,0.8711040676175383,0.8863432165318957,0.6845819761129207,0.8903531892461781,0.880393227744402,0.6726519337016574,0.7347826086956522,0.6594761171032357,0.8621236133122029,0.8741024413595021,0.8368253968253968,0.961376994122586,0.8882655446470313,0.7741538461538462,0.7341772151898734,0.8781412991939308,0.5634920634920635,0.8888888888888888,0.8740359897172236,0.8977217644207465,0.6924452391595888,0.8429886302111532,0.8705084745762712,0.8748019017432647,0.6944713870029098,0.7368193604148661,0.8715134887974394,0.6304246383574429,0.7236633139227104,0.9327868852459016,0.8411116937598322,0.8001148765077541,0.6645569620253164,0.8599605522682445,0.8608374384236454,0.822754491017964,0.8148148148148148,0.6877358490566038,0.8910142348754448,0.972828723920427,0.7378018728437654,0.8493392070484581,0.8788332086761406,0.772443590974556,0.9642502482621649,0.576271186440678,0.8516795865633074,0.8764278296988577,0.8900424728645587,0.8469688051795173,0.8870122306348281,0.8785324739712445,0.8786964393482197,0.8741080530071356,0.9651548672566371,0.6891679748822606,0.7283519553072626,0.8810955243820975,0.885593220338983,0.8704128440366973,0.8419213973799127,0.6444444444444445,0.7299771167048055,0.7800849457291175,0.8781378366042902,0.7693953986088817,0.8862134088762984,0.7399103139013453,0.7531677648251394,0.8950437317784257,0.8633958633958634,0.8850682995760716,0.8697001034126164,0.875366568914956,0.8661320172732881,0.8844174075807206,0.889922480620155,0.8586956521739131,0.6883582089552239,0.8614970865082923,0.6714743589743589,0.7669429546562653,0.9,0.7973568281938326,0.6702981651376146,0.6283716283716284,0.8659112370160529,0.8218425869432581,0.6926677067082684,0.8554040895813048,0.763700351935646,0.6927003573251659,0.6577859439595773,0.8729198184568835,0.8896551724137931,0.7178477690288714,0.6989189189189189,0.6592556790720154,0.6646542261251372,0.8890649762282092,0.9606656580937972,0.8873994638069705,0.9629392971246007,0.6686827956989247,0.9061728395061729,0.8785383427689141,0.968421052631579,0.7441975308641975,0.7194117647058823,0.7809021675454013,0.9545923632610939,0.9328899637243047,0.8378006872852234,0.7885356454720617,0.8353004291845494,0.710727969348659,0.7689331122166944,0.8840361445783133,0.8373535492763611,0.8662832494608196,0.8797979797979798,0.8546234509056244,0.8355376653248994,0.8916359810625987,0.8153221714865551,0.8761061946902655,0.8986522911051213
1,0.8635451505016722,1.0,0.7372060857538036,0.8081692195477753,0.8185053380782918,0.792063492063492,0.8064192577733199,0.8182572614107884,0.8036036036036036,0.8384831460674157,0.8397898883782009,0.8206599713055954,0.8140262993112085,0.7226827430293896,0.8134218289085545,0.8207261724659607,0.7409293443666455,0.7592219986586184,0.7273366127898805,0.8106904231625836,0.8042148198504419,0.811304347826087,0.8847980997624703,0.8126232741617357,0.7153780798640612,0.7628705148205929,0.7964426877470355,0.6091370558375635,0.8293556085918854,0.8005489478499542,0.8245033112582781,0.7286063569682152,0.787922358015816,0.8289224952741021,0.8377976190476191,0.7555555555555555,0.762732174955063,0.8260869565217391,0.7182284980744544,0.7669764117226591,0.9221052631578948,0.8175182481751825,0.7760299625468164,0.7215793056501021,0.8469387755102041,0.7951598962834918,0.8178887993553586,0.8187874750166556,0.7509907529722589,0.805742211362248,0.8584717607973422,0.7594594594594595,0.8077388149939541,0.8373056994818653,0.7759067357512953,0.7652645861601085,0.574468085106383,0.8035971223021583,0.8088986141502553,0.8049575994781474,0.8091844813935075,0.8176567656765676,0.7964841108857336,0.8495798319327731,0.8007220216606499,0.8772727272727273,0.6958424507658644,0.7654563297350343,0.8035555555555556,0.8159675236806495,0.8313349320543565,0.7880184331797235,0.7344155844155844,0.7300469483568075,0.7772020725388601,0.8278481012658228,0.7468541820873427,0.8321358589157414,0.7598978288633461,0.7718684394681595,0.8514517218095882,0.8437294812869337,0.7964543663821405,0.8505906879777624,0.7926666666666666,0.7942622950819672,0.802734375,0.8067669172932331,0.7542857142857143,0.7639235245220283,0.827930174563591,0.7298297557364914,0.75898105813194,0.8494236311239193,0.771978021978022,0.7486122125297383,0.6875852660300137,0.7880116959064327,0.8261617900172117,0.7115177610333692,0.8543177323665129,0.7465083798882681,0.7528490028490028,0.7388535031847133,0.7946927374301676,0.8012958963282938,0.7517123287671232,0.7618343195266272,0.7169939065673663,0.7265151515151516,0.7060133630289532,0.849551414768806,0.8379416282642089,0.8729729729729729,0.7451162790697674,0.7363636363636363,0.8424110384894699,0.8908091123330715,0.7716378162450066,0.7548605240912933,0.7730496453900709,0.8447293447293447,0.8632619439868204,0.771050141911069,0.7783747481531229,0.7898279730740464,0.7632107023411371,0.7862776025236593,0.8060731538992408,0.8423005565862709,0.7908366533864541,0.8700906344410876,0.8139085640695428,0.7903225806451613,0.8384279475982532,0.8331043956043956,0.7401574803149606,0.8170553935860059
2,0.7080867850098619,0.7372060857538036,1.0,0.6831253391209984,0.7573264781491003,0.6730885009030705,0.723846653671215,0.7597633136094675,0.6851851851851852,0.7116441779110445,0.7757142857142857,0.754433100483611,0.728678745028723,0.8123092573753815,0.6851358550879062,0.6905428091773923,0.7888684452621895,0.8684332868433287,0.8057482656095144,0.7382661512976256,0.6877431906614786,0.7547649301143583,0.7050173010380623,0.6899624765478424,0.5671550671550671,0.9574350469872858,0.6960227272727273,0.7872340425531915,0.7096088435374149,0.7043865225683408,0.7215377033021193,0.809251101321586,0.7207826546800634,0.7136690647482015,0.7149004841312534,0.802547770700637,0.9502127659574469,0.6983265490728178,0.7901008249312558,0.8729064039408867,0.7222222222222222,0.762609649122807,0.6299885974914481,0.8090159961221522,0.7575057736720554,0.6867833433916717,0.7881455399061033,0.7740384615384616,0.8657471264367816,0.70082860880942,0.7263414634146341,0.9527750730282376,0.6605504587155964,0.6914805624483044,0.8498596819457437,0.7207285342584562,0.8813559322033898,0.7027305512622359,0.6967640918580376,0.7039443155452436,0.6770262035344302,0.7737881508078994,0.6874066699850672,0.7784653465346535,0.6661400737230121,0.7311212814645309,0.772636815920398,0.8137326515704895,0.6723433242506812,0.6970268994808873,0.7409816676522768,0.74644128113879,0.7625527921163773,0.6045733407696597,0.7950164551010813,0.7581227436823105,0.8295151838039425,0.7564402810304449,0.9771473601260835,0.9441368897835933,0.7515677761698022,0.7115659209900047,0.6959203036053131,0.7737373737373737,0.6844660194174758,0.6734317343173432,0.6954921803127875,0.6811515480717002,0.839622641509434,0.6871165644171779,0.715929203539823,0.9032943676939427,0.8301139177810798,0.7085953878406709,0.8180494905385735,0.7315397824842588,0.8468250121182743,0.7722174288179465,0.8078078078078078,0.9562883435582822,0.781586679725759,0.821374811841445,0.9112125824454591,0.8881401617250674,0.6829644879053011,0.6879319510898458,0.9325513196480938,0.8090859924283397,0.9035971223021583,0.8597926895799236,0.7011795543905636,0.7062344139650872,0.7713498622589532,0.6985934360348292,0.8188087774294671,0.7192028985507246,0.7556352459016393,0.7284427284427284,0.8432586946164841,0.9614035087719298,0.8462002412545235,0.7281603288797533,0.7032051282051283,0.5882753919563736,0.8411792677127913,0.7770163415919874,0.8465936160076227,0.853620146904512,0.6924603174603174,0.7930089102124743,0.6767392832044975,0.7620481927710844,0.6902985074626866,0.8369923161361141,0.7267960146827478,0.8232890704800817,0.8828125,0.7130712008501594
3,0.8767567567567568,0.8081692195477753,0.6831253391209984,1.0,0.8141950375072129,0.9849967384213959,0.9276160503540519,0.8211702827087443,0.9065217391304348,0.8293093767546322,0.8450928381962864,0.8611609814482346,0.8905,0.6493199290360734,0.982153137593552,0.9037631091918569,0.62480458572173,0.6904632152588556,0.615774647887324,0.8700427089688835,0.965386695511087,0.820694542877392,0.886039886039886,0.9890453834115805,0.8222523744911805,0.7019171304885591,0.9827864443249059,0.5368852459016393,0.8672735984666986,0.8967272727272727,0.8953678474114442,0.634097706879362,0.8991793669402111,0.9570552147239264,0.8927943760984183,0.6502192982456141,0.7052328372539607,0.880589430894309,0.5889287544848796,0.6942003514938488,0.8185053380782918,0.8060718711276332,0.8021157436216553,0.6185286103542235,0.7906976744186046,0.8624561403508771,0.7983816587997303,0.7918454935622318,0.6431601272534464,0.9847590953785644,0.8820678513731826,0.7112638815441565,0.8765915768854065,0.9804081632653061,0.7383177570093458,0.8954741379310345,0.5208333333333334,0.8790322580645161,0.9736070381231672,0.975570897503983,0.8816300129366106,0.8788487282463187,0.9807162534435262,0.8099455040871935,0.9804147465437788,0.8881376767055931,0.6365781710914454,0.6669297553275454,0.9761194029850746,0.9835718071012188,0.8444584382871536,0.8194980694980695,0.5992666317443688,0.7181122448979592,0.7218162839248434,0.8584662892434379,0.7452718676122931,0.8876640419947507,0.7369519832985386,0.7286036036036037,0.874251497005988,0.8690026954177897,0.9764464925755248,0.8439955106621774,0.9869494290375204,0.8910958904109589,0.9829633453794527,0.9805194805194806,0.8802395209580839,0.6751849361129791,0.8678769541099345,0.6501510574018127,0.7250542299349241,0.8809523809523809,0.7633037694013304,0.6276803118908382,0.6026860660324567,0.8415051311288484,0.8012129380053908,0.6599664991624791,0.8147751605995718,0.7352941176470589,0.6597701149425287,0.6315521628498728,0.9757062146892655,0.9876760563380281,0.7248968363136176,0.6469555035128806,0.6216069489685125,0.6295835922933499,0.973384030418251,0.8788215675375208,0.8660049627791563,0.8857350800582242,0.6311535635562087,0.9879807692307693,0.86281179138322,0.881621975147155,0.7030567685589519,0.6798159105851413,0.7604438642297651,0.8800226372382569,0.8716356107660456,0.8601986249045073,0.7551912568306011,0.7908814589665654,0.6704484062668827,0.7489204194941395,0.9847629796839729,0.8330804248861912,0.8900738310090238,0.8564971751412429,0.8975810602161606,0.8091259640102828,0.9093601895734598,0.7777152504220597,0.9019607843137255,0.9772462077012836
4,0.8437017994858612,0.8185053380782918,0.7573264781491003,0.8141950375072129,1.0,0.8073278584965256,0.8466711499663753,0.8387703889585947,0.8275862068965517,0.8057204533189423,0.8674395161290323,0.8720996038483305,0.8571428571428571,0.7253914988814317,0.8074534161490683,0.8398576512455516,0.7376164786660128,0.7855349070818685,0.7422680412371134,0.8458844133099825,0.8113110539845758,0.8533783783783784,0.8432432432432433,0.813508064516129,0.7118100128369704,0.7773302646720368,0.8069815195071869,0.646551724137931,0.8202659330582301,0.8219086021505376,0.8441284886782517,0.7390057361376673,0.8247422680412371,0.8339510748702743,0.8439675174013921,0.7543859649122807,0.7801743919229004,0.8186653771760155,0.7048611111111112,0.7771679473106476,0.8384458077709611,0.8463329452852154,0.741126070991432,0.7399056109071841,0.9174757281553398,0.8060959792477302,0.8443456162642948,0.8305764411027569,0.7490138067061144,0.819379115710254,0.851775604734946,0.7879103699843668,0.8028958430639888,0.8152610441767069,0.80926019124308,0.8103616813294232,0.64,0.8168316831683168,0.8059945504087194,0.8246231155778895,0.8060179257362355,0.8838095238095238,0.8090717299578059,0.879021879021879,0.8104575163398693,0.8565549676660787,0.7274737423991156,0.7840909090909091,0.8062937062937063,0.8169934640522876,0.8547008547008547,0.8667287977632805,0.7093596059113301,0.727719729563614,0.7962413452027696,0.8588293162813576,0.7854651162790698,0.8536340852130326,0.8111888111888111,0.8028092922744462,0.8684619368203004,0.8240647118301314,0.8191056910569106,0.8655772272008434,0.8039008961518187,0.8064300066979236,0.8158287705326033,0.808165548098434,0.9671052631578947,0.7335403726708074,0.8208453410182517,0.7275784753363229,0.8153292181069959,0.841034103410341,0.8170922355393434,0.7339782345828295,0.6812957157784744,0.8481880509304603,0.8492527615334633,0.7382328654004955,0.8554216867469879,0.7933403805496829,0.7461538461538462,0.7294520547945206,0.8123011664899258,0.8139275766016713,0.7904903417533432,0.7528604118993135,0.7331965110312981,0.7321002386634845,0.8083067092651757,0.8465636654235482,0.875215641173088,0.8359428182437032,0.7426820966643976,0.8448275862068966,0.8746548868028713,0.8609486679662118,0.7925615505500262,0.7741935483870968,0.8204488778054863,0.8473070516379789,0.8417596848325674,0.7653508771929824,0.8125,0.8382930937675463,0.7716942148760331,0.8137931034482758,0.8197242841993637,0.8654545454545455,0.8043303929430633,0.8679245283018868,0.8131699846860643,0.8464658169177288,0.8544125913434514,0.8667023554603854,0.945054945054945,0.8388571428571429
5,0.8733804475853946,0.792063492063492,0.6730885009030705,0.9849967384213959,0.8073278584965256,1.0,0.9268953068592057,0.8082706766917294,0.8996226415094339,0.8119551681195517,0.840512223515716,0.8620245003223727,0.8817025981205086,0.6276315789473684,0.9809402795425667,0.8963696369636963,0.614065180102916,0.6794117647058824,0.5988805970149254,0.8640321500334897,0.9661016949152542,0.8184688239936859,0.892678034102307,0.9861111111111112,0.8195991091314031,0.694078947368421,0.9820497973364215,0.5145631067961165,0.8560042507970245,0.8939157566302652,0.9002375296912114,0.6226622662266227,0.8988326848249028,0.9399684044233807,0.8804418453541261,0.6339600470035253,0.6914041644420715,0.8828522920203735,0.5654692931633836,0.6715006305170239,0.8210526315789474,0.8037443511943189,0.802649930264993,0.6039426523297491,0.7858627858627859,0.858034321372855,0.7863436123348018,0.7811387900355872,0.6307339449541285,0.9820846905537459,0.8763505402160864,0.6977857570317175,0.8751345532831001,0.9746621621621622,0.7196969696969697,0.8872679045092838,0.5263157894736842,0.8664987405541562,0.9718402095612312,0.9715942028985507,0.8706395348837209,0.8696581196581197,0.9800362976406534,0.8033749082905356,0.9761306532663316,0.878968253968254,0.6236626809314034,0.6572164948453608,0.974703557312253,0.9836161497952018,0.8387096774193549,0.8074596774193549,0.5915813424345847,0.7077562326869806,0.7000579038795599,0.8436627582356225,0.7230971128608924,0.8862586605080831,0.71760391198044,0.7170851194121249,0.8641532016756434,0.8641176470588235,0.9767846778874056,0.8382445141065831,0.9856545128511656,0.8854166666666666,0.9782981153626499,0.9762972453555413,0.8654970760233918,0.6502849002849003,0.8610188261351052,0.6240947992100065,0.7075075075075075,0.8809073724007561,0.7498496692723993,0.6146341463414634,0.5786240786240786,0.8326417704011065,0.7887109077040427,0.6523364485981309,0.8194774346793349,0.7129798903107861,0.6575342465753424,0.6215139442231076,0.9698832206515058,0.9860847564832385,0.6960352422907489,0.6375838926174496,0.6104203670811131,0.6175882744836776,0.9858823529411764,0.8681318681318682,0.8609958506224067,0.8862042088854248,0.6134105960264901,0.9933774834437086,0.8579654510556622,0.8848773841961853,0.6909975669099757,0.6651752423564504,0.7450308430431802,0.8756443298969072,0.8715728715728716,0.8724109362054681,0.737217598097503,0.7849673202614379,0.6487119437939111,0.7332439678284183,0.9831223628691983,0.8267241379310345,0.8862385321100917,0.849079754601227,0.8899769585253456,0.7945906432748538,0.9017453135100194,0.7626800250469631,0.9026548672566371,0.9760051880674449
6,0.9039780521262003,0.8064192577733199,0.723846653671215,0.9276160503540519,0.8466711499663753,0.9268953068592057,1.0,0.8732276897414513,0.9305555555555556,0.8265856950067476,0.8651226158038147,0.8926123381568926,0.9063063063063063,0.6808510638297872,0.9341906202723147,0.9243498817966903,0.6413316582914573,0.7202072538860104,0.6559215136650315,0.875558867362146,0.9124183006535947,0.8153846153846154,0.9290012033694344,0.9282868525896414,0.8301415487094088,0.7335526315789473,0.925826028320971,0.6083916083916084,0.8793613246599645,0.9135399673735726,0.9226441631504922,0.6933581626319056,0.8359746434231379,0.8988095238095238,0.90315142198309,0.6734265734265734,0.7380248373743347,0.888681592039801,0.6244372990353698,0.7150375939849624,0.7735849056603774,0.8086816720257235,0.7903596021423106,0.6628532974427994,0.7058823529411765,0.8788115715402658,0.8140747176368376,0.7957977675640184,0.6704021094264997,0.9330493000608643,0.9129193433261956,0.750343878954608,0.8792270531400966,0.93048128342246,0.7703947368421052,0.8985915492957747,0.0,0.8936329588014982,0.92143906020558,0.9370179948586118,0.8752136752136752,0.9136878814298169,0.9245674740484429,0.8340888485947416,0.9265129682997119,0.9214175654853621,0.6664406779661017,0.7289617486338797,0.9257884972170687,0.9249492900608519,0.865025466893039,0.8379814077025233,0.6187460417986067,0.7283751010509296,0.7890573500329597,0.8926089703095389,0.781060606060606,0.8957654723127035,0.7529215358931552,0.754297994269341,0.9183400267737617,0.8677631578947368,0.9233289646133683,0.8722408026755852,0.9226519337016574,0.8885844748858448,0.9305555555555556,0.9290030211480362,0.9251700680272109,0.6672413793103448,0.8641975308641975,0.6790564689063617,0.7756497948016415,0.9323308270676691,0.8010825439783491,0.6439267886855241,0.6122448979591837,0.8568773234200744,0.8095623987034035,0.7171361502347418,0.8438375350140056,0.7731821214142762,0.6803455723542117,0.6490354698195395,0.9205776173285198,0.9363008442056792,0.7189873417721518,0.6779533483822423,0.665751544269046,0.6614626129827444,0.9243827160493827,0.9066176470588235,0.9045801526717557,0.9232927970065482,0.6733386709367494,0.9391100702576113,0.8682457438934122,0.9176225234619395,0.7470709855272226,0.7166528583264291,0.804287045666356,0.9116809116809117,0.9091760299625468,0.8738140417457305,0.8071428571428572,0.8615040953090097,0.6928236083165661,0.7817518248175183,0.9293865905848787,0.8374875373878365,0.8912037037037037,0.8739770867430442,0.9016835016835016,0.860207100591716,0.9224075416968818,0.8272401433691756,0.9117647058823529,0.9385560675883257
7,0.853437876960193,0.8182572614107884,0.7597633136094675,0.8211702827087443,0.8387703889585947,0.8082706766917294,0.8732276897414513,1.0,0.8327974276527331,0.7680151706700379,0.8871345029239766,0.8785478547854786,0.8426592797783934,0.7222222222222222,0.8228829993535876,0.8438356164383561,0.7053469852104665,0.7910897049969897,0.7097576134244873,0.8310344827586207,0.8161131611316114,0.8329218106995885,0.842391304347826,0.8283752860411899,0.724087591240876,0.7790055248618785,0.8197984588026082,0.6091954022988506,0.8155650319829424,0.8354011579818031,0.8589665653495441,0.743421052631579,0.8189134808853119,0.83078231292517,0.838562091503268,0.7424867413081909,0.779936974789916,0.8224719101123595,0.6837315130830489,0.7862112586970272,0.8450413223140496,0.8722826086956522,0.7491190979563073,0.7135135135135136,0.8403755868544601,0.8115830115830116,0.8753602305475504,0.851455733808675,0.7341107871720116,0.8339663591969615,0.8722358722358723,0.7943262411347518,0.8008681497558329,0.8072398190045249,0.8172853828306265,0.8632183908045977,0.6363636363636364,0.8314899154196487,0.8277703604806409,0.8342857142857143,0.8143621084797555,0.8833208676140614,0.8222361809045227,0.8624338624338624,0.8190537084398977,0.861299052774019,0.7080943275971957,0.7598566308243727,0.8094059405940595,0.8354952830188679,0.8926031294452347,0.8435448577680525,0.6753688989784336,0.676450034940601,0.8002343292325718,0.8939393939393939,0.821522309711286,0.8667820069204152,0.7830092118730808,0.7997512437810945,0.90099589923843,0.819846426461902,0.8329479768786127,0.9013116801998751,0.8204972710733778,0.8178264268960125,0.8316151202749141,0.8292847503373819,0.9006622516556292,0.6641846612062546,0.8264234383637369,0.7216764898493778,0.8090963494913226,0.861003861003861,0.8556825015033073,0.6596045197740112,0.6927306047648136,0.8726190476190476,0.8456375838926175,0.7543698252069917,0.8853919239904988,0.8113790970933829,0.7468274111675127,0.7220956719817767,0.8249841471147749,0.8394495412844036,0.7815126050420168,0.7298198799199467,0.7132616487455197,0.7100840336134454,0.8571428571428571,0.8584240871236387,0.8736772486772487,0.8455414012738853,0.7219512195121951,0.8807588075880759,0.8842173350582148,0.8456973293768546,0.7914406268836649,0.7708649468892261,0.834902244750181,0.865615141955836,0.8502340093603744,0.7485281749369218,0.8245192307692307,0.8343313373253493,0.7531380753138075,0.829688535453943,0.8238954573739888,0.8874788494077834,0.8325991189427313,0.8705882352941177,0.8164222873900293,0.8601694915254238,0.8567691301504251,0.8583227445997459,0.963855421686747,0.8451156812339332
8,0.8732833957553059,0.8036036036036036,0.6851851851851852,0.9065217391304348,0.8275862068965517,0.8996226415094339,0.9305555555555556,0.8327974276527331,1.0,0.8226902173913043,0.8397720075997467,0.8803358992302309,0.904043452021726,0.6554856743535988,0.9142656359803233,0.9428778018799711,0.6428130783466995,0.6958796599084369,0.6284722222222222,0.8857958600999286,0.9011780104712042,0.8310428455941795,0.8849878934624698,0.9045825486503453,0.8692120227457352,0.7140804597701149,0.9059278350515464,0.5121951219512195,0.8648491879350348,0.9468267581475128,0.9186418962203715,0.6373954599761051,0.873587570621469,0.8971807628524047,0.9293706293706294,0.6554568527918782,0.7031431897555297,0.9097010372178157,0.5896464646464646,0.7014314928425358,0.827708703374778,0.8221915920055134,0.8026113671274961,0.6231788079470199,0.8319148936170213,0.8413502109704641,0.8087301587301587,0.7980952380952381,0.6602564102564102,0.9083832335329342,0.874274661508704,0.715318869165023,0.927400468384075,0.9018348623853211,0.7240717029449424,0.8815977175463623,0.5423728813559322,0.8985313751668892,0.9052631578947369,0.9093769666456891,0.8992747784045125,0.8733133433283359,0.9034749034749034,0.8277212216131559,0.9019337016574586,0.8789004457652303,0.6331693605059733,0.6801437556154537,0.9041916167664671,0.9033251231527094,0.8491577335375191,0.8220436280137773,0.6201648700063411,0.7424012158054711,0.7250623441396509,0.8663003663003663,0.7361918604651163,0.9029666254635352,0.7234600262123198,0.7292634372926343,0.8748370273794003,0.8938334392879848,0.9072632944228275,0.8443072702331962,0.8978668390433097,0.9090150250417363,0.9072806471686372,0.9097035040431267,0.8990825688073395,0.6814759036144579,0.8844036697247707,0.6497134670487106,0.7389067524115756,0.9005641748942173,0.7668393782383419,0.6455505279034691,0.6021290751829674,0.8436619718309859,0.8020390824129142,0.6591606960081884,0.8247220405493787,0.7152635181382615,0.6787391012743126,0.636986301369863,0.9059438275636839,0.9138655462184874,0.6944444444444444,0.6783625730994152,0.6277278562259306,0.6330472103004292,0.8973747016706444,0.8650265957446809,0.8742732558139535,0.8710771840542832,0.6349353049907579,0.902834008097166,0.8675767918088737,0.878345498783455,0.6971061093247588,0.6858029480217223,0.7575528700906344,0.8783505154639175,0.8832288401253918,0.9183856502242153,0.7491982039769083,0.806941431670282,0.6751754945756222,0.7501836884643645,0.9115691489361702,0.8337899543378996,0.9529837251356239,0.8711734693877551,0.9397972116603295,0.8073322932917316,0.93000693000693,0.78125,0.8795180722891566,0.9309849029475198
9,0.8359493670886076,0.8384831460674157,0.7116441779110445,0.8293093767546322,0.8057204533189423,0.8119551681195517,0.8265856950067476,0.7680151706700379,0.8226902173913043,1.0,0.7985,0.8164383561643835,0.8306264501160093,0.6718232044198895,0.8263506063947078,0.8337222870478413,0.7200383509108341,0.7085,0.693608029582673,0.8315905338470005,0.8199195171026157,0.7890094979647219,0.8601216333622936,0.8248282630029441,0.7422810333963453,0.7191539365452408,0.8196392785571143,0.5654008438818565,0.8397839783978398,0.8349769888231426,0.8284690220174091,0.6714885674288381,0.7924107142857143,0.8401515151515152,0.8353457738748628,0.711577868852459,0.7256042972247091,0.8340466000951022,0.6648910411622276,0.7228525121555915,0.8531914893617021,0.7694934547524189,0.7711764705882352,0.6925,0.8175182481751825,0.8113329040566645,0.7555697008274984,0.7796695042563846,0.7303921568627451,0.8227964928472543,0.8419452887537994,0.727880658436214,0.815052776502983,0.8439597315436241,0.7304476143630103,0.8046511627906977,0.5416666666666666,0.8092868988391376,0.8223830734966593,0.8322769380789858,0.8052030456852792,0.8280175109443402,0.8163265306122449,0.8003875968992248,0.8219326818675353,0.8604516502605675,0.6700372538584354,0.7098484848484848,0.8418891170431212,0.8249876053544869,0.7972972972972973,0.8074141048824593,0.7060546875,0.738569753810082,0.738831615120275,0.8084905660377358,0.714759535655058,0.8277886497064579,0.7419627749576988,0.7358390682901006,0.8262179809141135,0.8280859570214892,0.8192231075697212,0.8147368421052632,0.815910249872514,0.7946936197094125,0.8278048780487804,0.8258029395753946,0.8356807511737089,0.7640378548895899,0.8226716839134525,0.69927333705981,0.7287428273343767,0.8445796460176991,0.7286226318484383,0.748792270531401,0.6436721991701245,0.756120527306968,0.7954110898661568,0.6879489225857941,0.8217054263565892,0.7071503680336488,0.6954397394136808,0.6894736842105263,0.8149946062567421,0.8194291986827662,0.7019374068554396,0.730593607305936,0.6810035842293907,0.7052023121387283,0.7532656023222061,0.8258098778544876,0.8264893001735107,0.8471074380165289,0.7094188376753507,0.7672413793103449,0.8040726472206935,0.8805073431241656,0.7238955823293173,0.7091463414634146,0.7482693517935809,0.8369855692143239,0.8519715578539108,0.7942028985507247,0.7477249747219413,0.7839955232232793,0.7288732394366197,0.7341202922990444,0.829023746701847,0.791816223977028,0.8040847201210287,0.8284518828451883,0.8463451019393337,0.7866744593804793,0.8389923329682366,0.7955032119914347,0.8248175182481752,0.847571189279732
